,InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Revenue,CustomerID,Country,invoiceDate_norm,Year,YearMonth,Month,MonthDate,DayofMonth,Hour,DayofWeek,Month_name,Day_name
394615,C579928,2011-12-01 09:29:00,23485,gardens botanical clock wall,-1,25.0,-25.0,14121,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394616,C579929,2011-12-01 09:34:00,22307,gold bone mug china tree life,-1,1.06,-1.06,17828,Malta,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394617,C579929,2011-12-01 09:34:00,22768,frame photo family cornice,-2,9.95,-19.9,17828,Malta,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394618,C579929,2011-12-01 09:34:00,72741,chocolatecandle grand,-3,1.45,-4.35,17828,Malta,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394619,C579929,2011-12-01 09:34:00,72807C,scented candle set 3 box vanilla,-1,4.25,-4.25,17828,Malta,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394620,C579929,2011-12-01 09:34:00,85034C,boxed candles rose morris 3,-1,1.25,-1.25,17828,Malta,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394621,C579930,2011-12-01 09:36:00,22720,design pantry cake set 3 tins,-2,4.95,-9.9,15563,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394622,C579930,2011-12-01 09:36:00,23251,vintage trim red pantry mug enamel,-1,1.25,-1.25,15563,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394623,C579931,2011-12-01 09:39:00,23207,bag lunch design alphabet,-10,1.65,-16.5,13115,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394624,C579932,2011-12-01 09:42:00,22768,frame photo family cornice,-1,9.95,-9.95,14950,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394625,C579933,2011-12-01 09:44:00,22423,regency cakestand tier 3,-1,12.75,-12.75,14853,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394626,C579934,2011-12-01 09:44:00,21422,porcelain small rose,-2,0.85,-1.7,14860,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394627,C579935,2011-12-01 09:46:00,71477,holder colour coloured star glass tlight,-6,3.95,-23.7,14188,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,9,3,December,Thursday
394628,C579944,2011-12-01 10:38:00,23146,triple hook ivory rose antique,-1,3.29,-3.29,15021,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,10,3,December,Thursday
394629,C579944,2011-12-01 10:38:00,23462,mirror wall white miror rococo,-1,19.95,-19.95,15021,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,10,3,December,Thursday
394630,C579945,2011-12-01 10:41:00,22197,small holder popcorn,-1,0.85,-0.85,15993,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,10,3,December,Thursday
394631,C579945,2011-12-01 10:41:00,22697,regency saucer green teacup,-1,2.95,-2.95,15993,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,10,3,December,Thursday
394632,C579945,2011-12-01 10:41:00,22699,regency roses saucer teacup,-1,2.95,-2.95,15993,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,10,3,December,Thursday
394633,C579945,2011-12-01 10:41:00,23411,rack trellis coat,-1,4.95,-4.95,15993,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,10,3,December,Thursday
394634,C579948,2011-12-01 10:56:00,21098,roll toilet christmas,-3,1.25,-3.75,16376,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,10,3,December,Thursday
394635,C579948,2011-12-01 10:56:00,21730,holder star glass frosted tlight,-1,4.95,-4.95,16376,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,10,3,December,Thursday
394636,C579948,2011-12-01 10:56:00,21822,glitter bells tree christmas,-1,0.79,-0.79,16376,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,10,3,December,Thursday
394637,C579968,2011-12-01 11:13:00,23660,mug henrietta hen,-1,1.65,-1.65,14189,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,11,3,December,Thursday
394638,C579968,2011-12-01 11:13:00,23661,mug milk maids,-1,1.65,-1.65,14189,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,11,3,December,Thursday
394639,C579970,2011-12-01 11:13:00,22326,snack round woodland set of 4 boxes,-1,2.95,-2.95,14388,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,11,3,December,Thursday
394640,C579970,2011-12-01 11:13:00,22429,enamel cream jug measuring,-2,4.25,-8.5,14388,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,11,3,December,Thursday
394641,C579970,2011-12-01 11:13:00,22840,vintage red round cake tin,-2,7.95,-15.9,14388,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,11,3,December,Thursday
394642,C579989,2011-12-01 11:18:00,23415,home sweet hook,-5,1.65,-8.25,15745,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,11,3,December,Thursday
394643,C579989,2011-12-01 11:18:00,23470,holder card bird love large,-1,6.25,-6.25,15745,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,11,3,December,Thursday
394644,C579992,2011-12-01 11:21:00,23169,classic jar cookie sweet glass,-5,3.75,-18.75,13408,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,11,3,December,Thursday
394645,C580056,2011-12-01 13:12:00,22467,rack coat gumball,-1,2.55,-2.55,14911,Ireland,2011-12-01,2011,2011-12,12,12-01,1,13,3,December,Thursday
394646,C580072,2011-12-01 14:02:00,22942,lights 10 santas christmas,-1,7.65,-7.65,16240,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,14,3,December,Thursday
394647,C580099,2011-12-01 15:06:00,23485,gardens botanical clock wall,-1,20.8,-20.8,13171,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,15,3,December,Thursday
394648,C580131,2011-12-01 18:12:00,21108,colour flannel cake fairy assorted,-18,2.1,-37.8,17576,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,18,3,December,Thursday
394649,C580131,2011-12-01 18:12:00,85034C,boxed candles rose morris 3,-12,4.25,-51.0,17576,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,18,3,December,Thursday
394650,C580131,2011-12-01 18:12:00,85048,20 lights glass christmas ball 15 cm,-1,7.95,-7.95,17576,United Kingdom,2011-12-01,2011,2011-12,12,12-01,1,18,3,December,Thursday
394651,C580165,2011-12-02 11:21:00,22720,design pantry cake set 3 tins,-1,4.95,-4.95,12359,Cyprus,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394652,C580165,2011-12-02 11:21:00,22797,heart drawers gingham chest,-2,16.95,-33.9,12359,Cyprus,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394653,C580165,2011-12-02 11:21:00,22826,seat metal white antique love,-1,42.5,-42.5,12359,Cyprus,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394654,C580165,2011-12-02 11:21:00,23245,regency cake set 3 tins,-2,4.95,-9.9,12359,Cyprus,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394655,C580168,2011-12-02 11:34:00,22321,bird decoration retrospot red,-1,0.85,-0.85,12465,Belgium,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394656,C580168,2011-12-02 11:34:00,22329,5 round retrospot container set,-1,1.65,-1.65,12465,Belgium,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394657,C580168,2011-12-02 11:34:00,22601,wood angel retrospot christmas,-1,0.85,-0.85,12465,Belgium,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394658,C580168,2011-12-02 11:34:00,22628,picnic retrospot boxes set 3,-1,4.95,-4.95,12465,Belgium,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394659,C580171,2011-12-02 11:42:00,23108,10 lights led dolly set,-24,3.39,-81.36,17949,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394660,C580174,2011-12-02 11:45:00,20961,strawberry bath sponge,-50,1.25,-62.5,14126,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394661,C580179,2011-12-02 11:58:00,21231,ceramic sweetheart trinket box,-3,1.25,-3.75,13352,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394662,C580179,2011-12-02 11:58:00,22972,spaceboy mug childrens,-1,1.65,-1.65,13352,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394663,C580179,2011-12-02 11:58:00,22974,mug girl dolly childrens,-2,1.65,-3.3,13352,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,11,4,December,Friday
394664,C580180,2011-12-02 12:00:00,22379,bag retrospot recycling,-8,1.85,-14.8,14688,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394665,C580180,2011-12-02 12:00:00,22381,toy tidy pink polkadot,-1,2.1,-2.1,14688,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394666,C580180,2011-12-02 12:00:00,23348,toy cooking childrens utensil set,-3,2.08,-6.24,14688,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394667,C580263,2011-12-02 12:43:00,21872,mug glamorous,-12,1.06,-12.72,12536,France,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394668,C580263,2011-12-02 12:43:00,21934,bag skull shoulder,-10,1.65,-16.5,12536,France,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394669,C580263,2011-12-02 12:43:00,22232,toadstools piece 3 jigsaw,-16,0.59,-9.44,12536,France,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394670,C580263,2011-12-02 12:43:00,70007,tec warmer hand alpine hi,-12,1.65,-19.8,12536,France,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394671,C580263,2011-12-02 12:43:00,72586,ghost tlights 6 set halloween,-36,0.42,-15.12,12536,France,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394672,C580263,2011-12-02 12:43:00,84817,danish rose decorative plate,-12,2.1,-25.2,12536,France,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394673,C580263,2011-12-02 12:43:00,84819,danish round sewing rose box,-3,4.25,-12.75,12536,France,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394674,C580263,2011-12-02 12:43:00,84821,danish coaster deluxe rose,-12,0.85,-10.2,12536,France,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394675,C580263,2011-12-02 12:43:00,85175,cacti candles tlight,-16,0.42,-6.72,12536,France,2011-12-02,2011,2011-12,12,12-02,2,12,4,December,Friday
394676,C580312,2011-12-02 15:09:00,21810,hanging bell star christmas,-11,1.25,-13.75,13969,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394677,C580312,2011-12-02 15:09:00,22338,decoration painted zinc star,-18,0.65,-11.7,13969,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394678,C580312,2011-12-02 15:09:00,22340,painted garland noel zinc,-12,1.45,-17.4,13969,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394679,C580312,2011-12-02 15:09:00,22597,heart musical zinc decoration christmas,-10,0.85,-8.5,13969,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394680,C580312,2011-12-02 15:09:00,22598,zinc musical tree christmas,-6,0.85,-5.1,13969,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394681,C580312,2011-12-02 15:09:00,23544,wall mid modern century art,-1,8.25,-8.25,13969,United Kingdom,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394682,C580313,2011-12-02 15:10:00,21232,ceramic strawberry trinket box pot,-3,1.25,-3.75,12668,Germany,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394683,C580313,2011-12-02 15:10:00,22303,apples design coffee mug,-2,2.55,-5.1,12668,Germany,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394684,C580313,2011-12-02 15:10:00,22419,red pen lipstick,-6,0.42,-2.52,12668,Germany,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394685,C580313,2011-12-02 15:10:00,22649,strawberry teapot cake fairy,-3,4.95,-14.85,12668,Germany,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394686,C580313,2011-12-02 15:10:00,37450,ceramic hanging bowl cake cakes,-1,2.95,-2.95,12668,Germany,2011-12-02,2011,2011-12,12,12-02,2,15,4,December,Friday
394687,C580392,2011-12-04 10:46:00,84247E,pack 12 card fun christmas 12 xmas pack cards,-12,2.95,-35.4,16283,United Kingdom,2011-12-04,2011,2011-12,12,12-04,4,10,6,December,Sunday
394688,C580507,2011-12-04 13:37:00,22423,regency cakestand tier 3,-1,12.75,-12.75,15867,United Kingdom,2011-12-04,2011,2011-12,12,12-04,4,13,6,December,Sunday
394689,C580507,2011-12-04 13:37:00,72351B,set 6 tlights butterfly pink,-1,2.1,-2.1,15867,United Kingdom,2011-12-04,2011,2011-12,12,12-04,4,13,6,December,Sunday
394690,C580522,2011-12-04 14:59:00,23075,wall ceramic hook double parlour,-1,4.15,-4.15,13435,United Kingdom,2011-12-04,2011,2011-12,12,12-04,4,14,6,December,Sunday
394691,C580597,2011-12-05 11:02:00,22197,small holder popcorn,-1,0.85,-0.85,16360,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,11,0,December,Monday
394692,C580597,2011-12-05 11:02:00,23302,kneeling design mat housework,-6,0.79,-4.74,16360,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,11,0,December,Monday
394693,C580641,2011-12-05 12:52:00,71477,holder colour coloured star glass tlight,-14,3.95,-55.3,15621,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,12,0,December,Monday
394694,C580649,2011-12-05 13:20:00,22666,design pantry box recipe yellow,-1,2.95,-2.95,14777,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,13,0,December,Monday
394695,C580686,2011-12-05 15:28:00,22358,caddy kings tea choice,-1,2.95,-2.95,15984,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,15,0,December,Monday
394696,C580686,2011-12-05 15:28:00,22488,slate rectangle chalkboard natural,-1,1.65,-1.65,15984,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,15,0,December,Monday
394697,C580686,2011-12-05 15:28:00,22842,tin vintage biscuit red,-1,6.75,-6.75,15984,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,15,0,December,Monday
394698,C580686,2011-12-05 15:28:00,22960,jars set making jam,-1,4.25,-4.25,15984,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,15,0,December,Monday
394699,C580686,2011-12-05 15:28:00,22963,jar blue green lid jam,-6,0.85,-5.1,15984,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,15,0,December,Monday
394700,C580698,2011-12-05 16:12:00,22993,set 4 moulds pantry jelly,-12,1.25,-15.0,17426,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394701,C580701,2011-12-05 16:25:00,23243,set sugar pantry tea coffee tins,-3,4.95,-14.85,14793,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394702,C580702,2011-12-05 16:26:00,23494,doily vintage deluxe sewing kit,-40,5.95,-238.0,17404,Sweden,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394703,C580703,2011-12-05 16:26:00,22424,enamel bin bread cream,-2,12.75,-25.5,16705,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394704,C580703,2011-12-05 16:26:00,22725,clock bakelike chocolate alarm,-1,3.75,-3.75,16705,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394705,C580707,2011-12-05 16:32:00,23661,mug milk maids,-6,1.65,-9.9,12957,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394706,C580708,2011-12-05 16:33:00,84946,silver tea glass antique etched tlight,-12,1.25,-15.0,14546,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394707,C580710,2011-12-05 16:34:00,20802,dish sundae clear small glass,-3,1.65,-4.95,14198,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394708,C580710,2011-12-05 16:34:00,23175,milk regency jug pink,-1,3.25,-3.25,14198,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394709,C580711,2011-12-05 16:36:00,23243,set sugar pantry tea coffee tins,-1,4.95,-4.95,16057,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394710,C580711,2011-12-05 16:36:00,23407,home trays sweet set 2,-2,9.95,-19.9,16057,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394711,C580711,2011-12-05 16:36:00,85066,sweetheart cream chest mini,-1,12.75,-12.75,16057,United Kingdom,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394712,C580714,2011-12-05 16:39:00,20979,red pencils tube retrospot 36,-4,1.25,-5.0,12479,Germany,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394713,C580714,2011-12-05 16:39:00,22720,design pantry cake set 3 tins,-2,4.95,-9.9,12479,Germany,2011-12-05,2011,2011-12,12,12-05,5,16,0,December,Monday
394714,C580740,2011-12-06 09:25:00,20978,36 pencils skulls tube,-16,1.25,-20.0,12479,Germany,2011-12-06,2011,2011-12,12,12-06,6,9,1,December,Tuesday
394715,C580740,2011-12-06 09:25:00,20979,red pencils tube retrospot 36,-12,1.25,-15.0,12479,Germany,2011-12-06,2011,2011-12,12,12-06,6,9,1,December,Tuesday
394716,C580741,2011-12-06 09:29:00,22776,cakestand cake sweetheart loveheart tier stand 3,-1,9.95,-9.95,17659,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,9,1,December,Tuesday
394717,C580741,2011-12-06 09:29:00,23084,light rabbit night,-2,2.08,-4.16,17659,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,9,1,December,Tuesday
394718,C580747,2011-12-06 09:46:00,79321,lights chilli,-1,5.75,-5.75,17611,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,9,1,December,Tuesday
394719,C580749,2011-12-06 09:49:00,22795,stand sweetheart book recipe,-6,0.7,-4.2,18167,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,9,1,December,Tuesday
394720,C580749,2011-12-06 09:49:00,22940,feltcraft fairy christmas,-12,0.5,-6.0,18167,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,9,1,December,Tuesday
394721,C580751,2011-12-06 09:56:00,23080,box red metal secret,-2,8.25,-16.5,12921,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,9,1,December,Tuesday
394722,C580751,2011-12-06 09:56:00,23201,bag alphabet jumbo,-10,2.08,-20.8,12921,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,9,1,December,Tuesday
394723,C580761,2011-12-06 10:31:00,22139,ceramic retrospot tea pc set 11,-1,4.95,-4.95,17528,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394724,C580761,2011-12-06 10:31:00,22941,lights 10 reindeer christmas,-1,8.5,-8.5,17528,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394725,C580761,2011-12-06 10:31:00,22943,baubles 10 vintage lights christmas,-1,4.95,-4.95,17528,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394726,C580762,2011-12-06 10:32:00,22605,garden croquet wooden set,-1,10.95,-10.95,14543,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394727,C580762,2011-12-06 10:32:00,22625,red kitchen scales,-1,7.65,-7.65,14543,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394728,C580762,2011-12-06 10:32:00,22628,picnic retrospot boxes set 3,-1,4.95,-4.95,14543,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394729,C580762,2011-12-06 10:32:00,22960,jars set making jam,-2,4.25,-8.5,14543,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394730,C580764,2011-12-06 10:38:00,22667,box recipe retrospot,-12,2.95,-35.4,14562,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394731,C580766,2011-12-06 10:46:00,21430,red gingham storage set 3 rose box,-1,3.75,-3.75,14562,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394732,C580766,2011-12-06 10:46:00,22667,box recipe retrospot,-1,2.55,-2.55,14562,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394733,C580766,2011-12-06 10:46:00,22840,vintage red round cake tin,-1,7.95,-7.95,14562,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394734,C580766,2011-12-06 10:46:00,23301,kneeling gardeners pad calm,-1,1.65,-1.65,14562,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394735,C580767,2011-12-06 10:52:00,85099F,bag strawberry jumbo,-1,2.08,-2.08,14655,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394736,C580768,2011-12-06 10:54:00,23020,jar storage glass songbird,-1,12.5,-12.5,13914,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394737,C580769,2011-12-06 10:55:00,23527,nature art animals wall,-1,3.75,-3.75,14869,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394738,C580770,2011-12-06 10:56:00,23322,white large wicker heart,-3,2.95,-8.85,13255,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,10,1,December,Tuesday
394739,C580773,2011-12-06 11:05:00,23202,bag leaf vintage jumbo,-20,2.08,-41.6,16523,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394740,C580805,2011-12-06 11:23:00,85123A,holder heart cream hanging white tlight,-1,2.95,-2.95,16764,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394741,C580821,2011-12-06 11:32:00,84949,silver hanging holder tlight,-5,1.45,-7.25,13098,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394742,C580826,2011-12-06 11:37:00,23249,vintage trim red dinner pantry enamel plate,-1,1.65,-1.65,17490,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394743,C580826,2011-12-06 11:37:00,23250,vintage trim red bowl pantry enamel,-31,1.25,-38.75,17490,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394744,C580832,2011-12-06 11:40:00,21731,red night light led toadstool,-2,1.45,-2.9,12753,Japan,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394745,C580832,2011-12-06 11:40:00,22466,night nightlight tale light fairy cottage,-17,1.65,-28.05,12753,Japan,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394746,C580832,2011-12-06 11:40:00,22621,traditional knitting nancy,-1,1.45,-1.45,12753,Japan,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394747,C580832,2011-12-06 11:40:00,22667,box recipe retrospot,-3,2.55,-7.65,12753,Japan,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394748,C580832,2011-12-06 11:40:00,23084,light rabbit night,-7,1.79,-12.53,12753,Japan,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394749,C580832,2011-12-06 11:40:00,23237,4 leaves knack leaf set knick tins,-3,3.75,-11.25,12753,Japan,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394750,C580832,2011-12-06 11:40:00,23238,4 london knack set knick tins,-1,3.75,-3.75,12753,Japan,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394751,C580832,2011-12-06 11:40:00,23480,lights mushrooms woodland mini,-15,3.29,-49.35,12753,Japan,2011-12-06,2011,2011-12,12,12-06,6,11,1,December,Tuesday
394752,C580886,2011-12-06 12:25:00,21258,sewing victorian box large,-5,10.95,-54.75,15311,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,12,1,December,Tuesday
394753,C580912,2011-12-06 13:37:00,22041,frame 7 size record single,-24,2.55,-61.2,12989,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,13,1,December,Tuesday
394754,C580913,2011-12-06 13:41:00,22536,magic drawing slate purdey,-120,0.36,-43.2,17857,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,13,1,December,Tuesday
394755,C580917,2011-12-06 13:57:00,22273,doll feltcraft molly,-1,2.95,-2.95,13362,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,13,1,December,Tuesday
394756,C580917,2011-12-06 13:57:00,22558,clothes 24 pegs retrospot pack,-1,1.65,-1.65,13362,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,13,1,December,Tuesday
394757,C580917,2011-12-06 13:57:00,84535B,notebook cakes size a 6 fairy,-1,0.65,-0.65,13362,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,13,1,December,Tuesday
394758,C580918,2011-12-06 14:01:00,21218,tin spotty red biscuit,-24,3.25,-78.0,16779,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394759,C580919,2011-12-06 14:07:00,21642,tutti pen assorted frutti,-1,0.29,-0.29,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394760,C580919,2011-12-06 14:07:00,21833,camouflage led torch,-1,1.69,-1.69,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394761,C580919,2011-12-06 14:07:00,22720,design pantry cake set 3 tins,-1,4.95,-4.95,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394762,C580919,2011-12-06 14:07:00,22766,frame photo cornice,-8,2.95,-23.6,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394763,C580919,2011-12-06 14:07:00,23240,doily 4 doiley knack set knick tins,-1,4.15,-4.15,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394764,C580919,2011-12-06 14:07:00,23408,frame linen small photo lace,-6,2.08,-12.48,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394765,C580919,2011-12-06 14:07:00,23452,frame heart portrait mini,-1,1.95,-1.95,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394766,C580919,2011-12-06 14:07:00,23469,holder card bird small love,-2,4.15,-8.3,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394767,C580919,2011-12-06 14:07:00,23486,heart unit shelf antique,-2,16.65,-33.3,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394768,C580919,2011-12-06 14:07:00,23493,doily vintage travel sewing kit,-4,1.95,-7.8,16571,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
394769,C580954,2011-12-06 14:19:00,20682,red retrospot umbrella childrens,-15,3.25,-48.75,12967,United Kingdom,2011-12-06,2011,2011-12,12,12-06,6,14,1,December,Tuesday
