,invoice_id,InvoiceNo,InvoiceDate,invoiceDate_norm,Year,YearMonth,Month,MonthDate,DayofMonth,Hour,DayofWeek,Month_name,Day_name
14604,14604,572746,2011-10-25 16:30:00,2011-10-25,2011,2011-10,10,10-25,25,16,1,October,Tuesday
14605,14605,572751,2011-10-25 17:21:00,2011-10-25,2011,2011-10,10,10-25,25,17,1,October,Tuesday
14606,14606,572752,2011-10-25 17:22:00,2011-10-25,2011,2011-10,10,10-25,25,17,1,October,Tuesday
14607,14607,572753,2011-10-25 17:29:00,2011-10-25,2011,2011-10,10,10-25,25,17,1,October,Tuesday
14608,14608,572755,2011-10-25 17:31:00,2011-10-25,2011,2011-10,10,10-25,25,17,1,October,Tuesday
14609,14609,572756,2011-10-25 17:32:00,2011-10-25,2011,2011-10,10,10-25,25,17,1,October,Tuesday
14610,14610,572760,2011-10-26 08:30:00,2011-10-26,2011,2011-10,10,10-26,26,8,2,October,Wednesday
14611,14611,572762,2011-10-26 09:50:00,2011-10-26,2011,2011-10,10,10-26,26,9,2,October,Wednesday
14612,14612,572763,2011-10-26 09:54:00,2011-10-26,2011,2011-10,10,10-26,26,9,2,October,Wednesday
14613,14613,572764,2011-10-26 09:58:00,2011-10-26,2011,2011-10,10,10-26,26,9,2,October,Wednesday
14614,14614,572765,2011-10-26 10:02:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14615,14615,572766,2011-10-26 10:03:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14616,14616,572767,2011-10-26 10:11:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14617,14617,572768,2011-10-26 10:13:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14618,14618,572769,2011-10-26 10:15:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14619,14619,572771,2011-10-26 10:24:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14620,14620,572772,2011-10-26 10:29:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14621,14621,572773,2011-10-26 10:30:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14622,14622,572774,2011-10-26 10:33:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14623,14623,572775,2011-10-26 10:43:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14624,14624,572792,2011-10-26 10:51:00,2011-10-26,2011,2011-10,10,10-26,26,10,2,October,Wednesday
14625,14625,572810,2011-10-26 11:08:00,2011-10-26,2011,2011-10,10,10-26,26,11,2,October,Wednesday
14626,14626,572811,2011-10-26 11:14:00,2011-10-26,2011,2011-10,10,10-26,26,11,2,October,Wednesday
14627,14627,572812,2011-10-26 11:19:00,2011-10-26,2011,2011-10,10,10-26,26,11,2,October,Wednesday
14628,14628,572830,2011-10-26 11:36:00,2011-10-26,2011,2011-10,10,10-26,26,11,2,October,Wednesday
14629,14629,572833,2011-10-26 11:41:00,2011-10-26,2011,2011-10,10,10-26,26,11,2,October,Wednesday
14630,14630,572834,2011-10-26 11:46:00,2011-10-26,2011,2011-10,10,10-26,26,11,2,October,Wednesday
14631,14631,572835,2011-10-26 11:49:00,2011-10-26,2011,2011-10,10,10-26,26,11,2,October,Wednesday
14632,14632,572836,2011-10-26 11:51:00,2011-10-26,2011,2011-10,10,10-26,26,11,2,October,Wednesday
14633,14633,572837,2011-10-26 12:01:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14634,14634,572838,2011-10-26 12:03:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14635,14635,572843,2011-10-26 12:06:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14636,14636,572845,2011-10-26 12:11:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14637,14637,572846,2011-10-26 12:14:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14638,14638,572847,2011-10-26 12:15:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14639,14639,572848,2011-10-26 12:19:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14640,14640,572851,2011-10-26 12:22:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14641,14641,572852,2011-10-26 12:24:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14642,14642,572853,2011-10-26 12:28:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14643,14643,572854,2011-10-26 12:28:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14644,14644,572856,2011-10-26 12:28:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14645,14645,572857,2011-10-26 12:31:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14646,14646,572858,2011-10-26 12:36:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14647,14647,572859,2011-10-26 12:39:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14648,14648,572860,2011-10-26 12:42:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14649,14649,572861,2011-10-26 12:46:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14650,14650,572862,2011-10-26 12:48:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14651,14651,572863,2011-10-26 12:53:00,2011-10-26,2011,2011-10,10,10-26,26,12,2,October,Wednesday
14652,14652,572865,2011-10-26 13:01:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14653,14653,572866,2011-10-26 13:07:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14654,14654,572867,2011-10-26 13:19:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14655,14655,572868,2011-10-26 13:20:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14656,14656,572869,2011-10-26 13:21:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14657,14657,572870,2011-10-26 13:22:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14658,14658,572871,2011-10-26 13:24:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14659,14659,572872,2011-10-26 13:27:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14660,14660,572873,2011-10-26 13:27:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14661,14661,572874,2011-10-26 13:28:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14662,14662,572875,2011-10-26 13:31:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14663,14663,572876,2011-10-26 13:31:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14664,14664,572877,2011-10-26 13:31:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14665,14665,572878,2011-10-26 13:34:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14666,14666,572879,2011-10-26 13:34:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14667,14667,572880,2011-10-26 13:35:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14668,14668,572881,2011-10-26 13:36:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14669,14669,572882,2011-10-26 13:36:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14670,14670,572884,2011-10-26 13:44:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14671,14671,572885,2011-10-26 13:45:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14672,14672,572886,2011-10-26 13:46:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14673,14673,572887,2011-10-26 13:47:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14674,14674,572888,2011-10-26 13:47:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14675,14675,572889,2011-10-26 13:56:00,2011-10-26,2011,2011-10,10,10-26,26,13,2,October,Wednesday
14676,14676,572892,2011-10-26 14:20:00,2011-10-26,2011,2011-10,10,10-26,26,14,2,October,Wednesday
14677,14677,572893,2011-10-26 14:36:00,2011-10-26,2011,2011-10,10,10-26,26,14,2,October,Wednesday
14678,14678,572894,2011-10-26 14:39:00,2011-10-26,2011,2011-10,10,10-26,26,14,2,October,Wednesday
14679,14679,572895,2011-10-26 14:39:00,2011-10-26,2011,2011-10,10,10-26,26,14,2,October,Wednesday
14680,14680,572896,2011-10-26 14:41:00,2011-10-26,2011,2011-10,10,10-26,26,14,2,October,Wednesday
14681,14681,572899,2011-10-26 14:50:00,2011-10-26,2011,2011-10,10,10-26,26,14,2,October,Wednesday
14682,14682,572900,2011-10-26 14:52:00,2011-10-26,2011,2011-10,10,10-26,26,14,2,October,Wednesday
14683,14683,572901,2011-10-26 14:54:00,2011-10-26,2011,2011-10,10,10-26,26,14,2,October,Wednesday
14684,14684,572902,2011-10-26 15:01:00,2011-10-26,2011,2011-10,10,10-26,26,15,2,October,Wednesday
14685,14685,572903,2011-10-26 15:17:00,2011-10-26,2011,2011-10,10,10-26,26,15,2,October,Wednesday
14686,14686,572904,2011-10-26 15:31:00,2011-10-26,2011,2011-10,10,10-26,26,15,2,October,Wednesday
14687,14687,572905,2011-10-26 15:39:00,2011-10-26,2011,2011-10,10,10-26,26,15,2,October,Wednesday
14688,14688,572906,2011-10-26 15:43:00,2011-10-26,2011,2011-10,10,10-26,26,15,2,October,Wednesday
14689,14689,572907,2011-10-26 15:44:00,2011-10-26,2011,2011-10,10,10-26,26,15,2,October,Wednesday
14690,14690,572908,2011-10-26 15:47:00,2011-10-26,2011,2011-10,10,10-26,26,15,2,October,Wednesday
14691,14691,572909,2011-10-26 15:48:00,2011-10-26,2011,2011-10,10,10-26,26,15,2,October,Wednesday
14692,14692,572910,2011-10-26 15:58:00,2011-10-26,2011,2011-10,10,10-26,26,15,2,October,Wednesday
14693,14693,572911,2011-10-26 16:03:00,2011-10-26,2011,2011-10,10,10-26,26,16,2,October,Wednesday
14694,14694,572912,2011-10-26 16:07:00,2011-10-26,2011,2011-10,10,10-26,26,16,2,October,Wednesday
14695,14695,572913,2011-10-26 16:21:00,2011-10-26,2011,2011-10,10,10-26,26,16,2,October,Wednesday
14696,14696,572914,2011-10-26 16:25:00,2011-10-26,2011,2011-10,10,10-26,26,16,2,October,Wednesday
14697,14697,572918,2011-10-26 16:43:00,2011-10-26,2011,2011-10,10,10-26,26,16,2,October,Wednesday
14698,14698,572921,2011-10-26 16:57:00,2011-10-26,2011,2011-10,10,10-26,26,16,2,October,Wednesday
14699,14699,572922,2011-10-26 17:00:00,2011-10-26,2011,2011-10,10,10-26,26,17,2,October,Wednesday
14700,14700,572923,2011-10-27 08:35:00,2011-10-27,2011,2011-10,10,10-27,27,8,3,October,Thursday
14701,14701,572924,2011-10-27 08:56:00,2011-10-27,2011,2011-10,10,10-27,27,8,3,October,Thursday
14702,14702,572925,2011-10-27 09:18:00,2011-10-27,2011,2011-10,10,10-27,27,9,3,October,Thursday
14703,14703,572926,2011-10-27 09:23:00,2011-10-27,2011,2011-10,10,10-27,27,9,3,October,Thursday
14704,14704,572928,2011-10-27 09:27:00,2011-10-27,2011,2011-10,10,10-27,27,9,3,October,Thursday
14705,14705,572929,2011-10-27 09:36:00,2011-10-27,2011,2011-10,10,10-27,27,9,3,October,Thursday
14706,14706,572930,2011-10-27 10:01:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14707,14707,572931,2011-10-27 10:02:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14708,14708,572932,2011-10-27 10:14:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14709,14709,572933,2011-10-27 10:15:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14710,14710,572935,2011-10-27 10:26:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14711,14711,572946,2011-10-27 10:36:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14712,14712,572960,2011-10-27 10:40:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14713,14713,572964,2011-10-27 10:41:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14714,14714,572969,2011-10-27 10:46:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14715,14715,572986,2011-10-27 10:51:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14716,14716,572990,2011-10-27 10:54:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14717,14717,572992,2011-10-27 10:57:00,2011-10-27,2011,2011-10,10,10-27,27,10,3,October,Thursday
14718,14718,572994,2011-10-27 11:10:00,2011-10-27,2011,2011-10,10,10-27,27,11,3,October,Thursday
14719,14719,572997,2011-10-27 11:24:00,2011-10-27,2011,2011-10,10,10-27,27,11,3,October,Thursday
14720,14720,572998,2011-10-27 11:42:00,2011-10-27,2011,2011-10,10,10-27,27,11,3,October,Thursday
14721,14721,572999,2011-10-27 11:47:00,2011-10-27,2011,2011-10,10,10-27,27,11,3,October,Thursday
14722,14722,573000,2011-10-27 11:55:00,2011-10-27,2011,2011-10,10,10-27,27,11,3,October,Thursday
14723,14723,573001,2011-10-27 12:08:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14724,14724,573002,2011-10-27 12:09:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14725,14725,573003,2011-10-27 12:11:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14726,14726,573004,2011-10-27 12:12:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14727,14727,573005,2011-10-27 12:13:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14728,14728,573006,2011-10-27 12:16:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14729,14729,573007,2011-10-27 12:22:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14730,14730,573008,2011-10-27 12:26:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14731,14731,573019,2011-10-27 12:33:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14732,14732,573020,2011-10-27 12:37:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14733,14733,573022,2011-10-27 12:42:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14734,14734,573023,2011-10-27 12:53:00,2011-10-27,2011,2011-10,10,10-27,27,12,3,October,Thursday
14735,14735,573026,2011-10-27 13:25:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14736,14736,573027,2011-10-27 13:26:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14737,14737,573028,2011-10-27 13:29:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14738,14738,573029,2011-10-27 13:33:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14739,14739,573032,2011-10-27 13:36:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14740,14740,573033,2011-10-27 13:41:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14741,14741,573035,2011-10-27 13:43:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14742,14742,573036,2011-10-27 13:44:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14743,14743,573038,2011-10-27 13:48:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14744,14744,573066,2011-10-27 13:53:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14745,14745,573068,2011-10-27 13:56:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14746,14746,573069,2011-10-27 13:58:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14747,14747,573070,2011-10-27 13:59:00,2011-10-27,2011,2011-10,10,10-27,27,13,3,October,Thursday
14748,14748,573074,2011-10-27 14:03:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14749,14749,573075,2011-10-27 14:04:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14750,14750,573076,2011-10-27 14:05:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14751,14751,573078,2011-10-27 14:13:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14752,14752,573082,2011-10-27 14:21:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14753,14753,573083,2011-10-27 14:22:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14754,14754,573085,2011-10-27 14:27:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14755,14755,573093,2011-10-27 14:38:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14756,14756,573094,2011-10-27 14:39:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14757,14757,573095,2011-10-27 14:40:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14758,14758,573096,2011-10-27 14:40:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14759,14759,573100,2011-10-27 14:49:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14760,14760,573102,2011-10-27 14:52:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14761,14761,573103,2011-10-27 14:56:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14762,14762,573104,2011-10-27 14:59:00,2011-10-27,2011,2011-10,10,10-27,27,14,3,October,Thursday
14763,14763,573106,2011-10-27 15:05:00,2011-10-27,2011,2011-10,10,10-27,27,15,3,October,Thursday
14764,14764,573108,2011-10-27 15:09:00,2011-10-27,2011,2011-10,10,10-27,27,15,3,October,Thursday
14765,14765,573109,2011-10-27 15:19:00,2011-10-27,2011,2011-10,10,10-27,27,15,3,October,Thursday
14766,14766,573110,2011-10-27 15:24:00,2011-10-27,2011,2011-10,10,10-27,27,15,3,October,Thursday
14767,14767,573111,2011-10-27 15:25:00,2011-10-27,2011,2011-10,10,10-27,27,15,3,October,Thursday
14768,14768,573112,2011-10-27 15:33:00,2011-10-27,2011,2011-10,10,10-27,27,15,3,October,Thursday
14769,14769,573113,2011-10-27 15:36:00,2011-10-27,2011,2011-10,10,10-27,27,15,3,October,Thursday
14770,14770,573116,2011-10-27 15:49:00,2011-10-27,2011,2011-10,10,10-27,27,15,3,October,Thursday
14771,14771,573117,2011-10-27 16:11:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14772,14772,573119,2011-10-27 16:21:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14773,14773,573121,2011-10-27 16:22:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14774,14774,573122,2011-10-27 16:23:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14775,14775,573123,2011-10-27 16:23:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14776,14776,573124,2011-10-27 16:24:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14777,14777,573125,2011-10-27 16:31:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14778,14778,573126,2011-10-27 16:32:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14779,14779,573128,2011-10-27 16:34:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14780,14780,573129,2011-10-27 16:35:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14781,14781,573130,2011-10-27 16:41:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14782,14782,573131,2011-10-27 16:44:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14783,14783,573132,2011-10-27 16:55:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14784,14784,573133,2011-10-27 16:58:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14785,14785,573134,2011-10-27 16:59:00,2011-10-27,2011,2011-10,10,10-27,27,16,3,October,Thursday
14786,14786,573135,2011-10-27 17:00:00,2011-10-27,2011,2011-10,10,10-27,27,17,3,October,Thursday
14787,14787,573136,2011-10-27 17:00:00,2011-10-27,2011,2011-10,10,10-27,27,17,3,October,Thursday
14788,14788,573138,2011-10-27 17:22:00,2011-10-27,2011,2011-10,10,10-27,27,17,3,October,Thursday
14789,14789,573139,2011-10-27 17:29:00,2011-10-27,2011,2011-10,10,10-27,27,17,3,October,Thursday
14790,14790,573140,2011-10-27 17:34:00,2011-10-27,2011,2011-10,10,10-27,27,17,3,October,Thursday
14791,14791,573141,2011-10-27 17:35:00,2011-10-27,2011,2011-10,10,10-27,27,17,3,October,Thursday
14792,14792,573142,2011-10-27 17:48:00,2011-10-27,2011,2011-10,10,10-27,27,17,3,October,Thursday
14793,14793,573143,2011-10-27 17:56:00,2011-10-27,2011,2011-10,10,10-27,27,17,3,October,Thursday
14794,14794,573144,2011-10-27 17:57:00,2011-10-27,2011,2011-10,10,10-27,27,17,3,October,Thursday
14795,14795,573145,2011-10-27 18:02:00,2011-10-27,2011,2011-10,10,10-27,27,18,3,October,Thursday
14796,14796,573146,2011-10-27 18:10:00,2011-10-27,2011,2011-10,10,10-27,27,18,3,October,Thursday
14797,14797,573149,2011-10-27 19:56:00,2011-10-27,2011,2011-10,10,10-27,27,19,3,October,Thursday
14798,14798,573150,2011-10-27 20:07:00,2011-10-27,2011,2011-10,10,10-27,27,20,3,October,Thursday
14799,14799,573151,2011-10-27 20:09:00,2011-10-27,2011,2011-10,10,10-27,27,20,3,October,Thursday
14800,14800,573152,2011-10-27 20:16:00,2011-10-27,2011,2011-10,10,10-27,27,20,3,October,Thursday
14801,14801,573153,2011-10-28 07:39:00,2011-10-28,2011,2011-10,10,10-28,28,7,4,October,Friday
14802,14802,573155,2011-10-28 08:34:00,2011-10-28,2011,2011-10,10,10-28,28,8,4,October,Friday
14803,14803,573156,2011-10-28 08:52:00,2011-10-28,2011,2011-10,10,10-28,28,8,4,October,Friday
14804,14804,573157,2011-10-28 08:53:00,2011-10-28,2011,2011-10,10,10-28,28,8,4,October,Friday
14805,14805,573158,2011-10-28 08:56:00,2011-10-28,2011,2011-10,10,10-28,28,8,4,October,Friday
14806,14806,573159,2011-10-28 08:58:00,2011-10-28,2011,2011-10,10,10-28,28,8,4,October,Friday
14807,14807,573160,2011-10-28 08:58:00,2011-10-28,2011,2011-10,10,10-28,28,8,4,October,Friday
14808,14808,573161,2011-10-28 09:00:00,2011-10-28,2011,2011-10,10,10-28,28,9,4,October,Friday
14809,14809,573162,2011-10-28 09:01:00,2011-10-28,2011,2011-10,10,10-28,28,9,4,October,Friday
14810,14810,573163,2011-10-28 09:06:00,2011-10-28,2011,2011-10,10,10-28,28,9,4,October,Friday
14811,14811,573164,2011-10-28 09:06:00,2011-10-28,2011,2011-10,10,10-28,28,9,4,October,Friday
14812,14812,573165,2011-10-28 09:12:00,2011-10-28,2011,2011-10,10,10-28,28,9,4,October,Friday
14813,14813,573166,2011-10-28 09:15:00,2011-10-28,2011,2011-10,10,10-28,28,9,4,October,Friday
14814,14814,573167,2011-10-28 09:29:00,2011-10-28,2011,2011-10,10,10-28,28,9,4,October,Friday
14815,14815,573168,2011-10-28 09:39:00,2011-10-28,2011,2011-10,10,10-28,28,9,4,October,Friday
14816,14816,573171,2011-10-28 10:00:00,2011-10-28,2011,2011-10,10,10-28,28,10,4,October,Friday
14817,14817,573173,2011-10-28 10:10:00,2011-10-28,2011,2011-10,10,10-28,28,10,4,October,Friday
14818,14818,573175,2011-10-28 10:27:00,2011-10-28,2011,2011-10,10,10-28,28,10,4,October,Friday
14819,14819,573178,2011-10-28 10:45:00,2011-10-28,2011,2011-10,10,10-28,28,10,4,October,Friday
14820,14820,573179,2011-10-28 10:56:00,2011-10-28,2011,2011-10,10,10-28,28,10,4,October,Friday
14821,14821,573182,2011-10-28 11:09:00,2011-10-28,2011,2011-10,10,10-28,28,11,4,October,Friday
14822,14822,573183,2011-10-28 11:33:00,2011-10-28,2011,2011-10,10,10-28,28,11,4,October,Friday
14823,14823,573184,2011-10-28 11:33:00,2011-10-28,2011,2011-10,10,10-28,28,11,4,October,Friday
14824,14824,573185,2011-10-28 11:34:00,2011-10-28,2011,2011-10,10,10-28,28,11,4,October,Friday
14825,14825,573195,2011-10-28 11:40:00,2011-10-28,2011,2011-10,10,10-28,28,11,4,October,Friday
14826,14826,573196,2011-10-28 11:41:00,2011-10-28,2011,2011-10,10,10-28,28,11,4,October,Friday
14827,14827,573200,2011-10-28 11:43:00,2011-10-28,2011,2011-10,10,10-28,28,11,4,October,Friday
14828,14828,573230,2011-10-28 11:55:00,2011-10-28,2011,2011-10,10,10-28,28,11,4,October,Friday
14829,14829,573231,2011-10-28 11:56:00,2011-10-28,2011,2011-10,10,10-28,28,11,4,October,Friday
14830,14830,573245,2011-10-28 12:08:00,2011-10-28,2011,2011-10,10,10-28,28,12,4,October,Friday
14831,14831,573248,2011-10-28 12:09:00,2011-10-28,2011,2011-10,10,10-28,28,12,4,October,Friday
14832,14832,573261,2011-10-28 12:32:00,2011-10-28,2011,2011-10,10,10-28,28,12,4,October,Friday
14833,14833,573262,2011-10-28 12:33:00,2011-10-28,2011,2011-10,10,10-28,28,12,4,October,Friday
14834,14834,573263,2011-10-28 12:34:00,2011-10-28,2011,2011-10,10,10-28,28,12,4,October,Friday
14835,14835,573264,2011-10-28 12:36:00,2011-10-28,2011,2011-10,10,10-28,28,12,4,October,Friday
14836,14836,573265,2011-10-28 12:39:00,2011-10-28,2011,2011-10,10,10-28,28,12,4,October,Friday
14837,14837,573266,2011-10-28 12:40:00,2011-10-28,2011,2011-10,10,10-28,28,12,4,October,Friday
14838,14838,573269,2011-10-28 13:00:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14839,14839,573270,2011-10-28 13:00:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14840,14840,573272,2011-10-28 13:02:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14841,14841,573273,2011-10-28 13:04:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14842,14842,573275,2011-10-28 13:12:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14843,14843,573276,2011-10-28 13:14:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14844,14844,573277,2011-10-28 13:18:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14845,14845,573278,2011-10-28 13:19:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14846,14846,573279,2011-10-28 13:22:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14847,14847,573280,2011-10-28 13:42:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14848,14848,573281,2011-10-28 13:51:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14849,14849,573282,2011-10-28 13:55:00,2011-10-28,2011,2011-10,10,10-28,28,13,4,October,Friday
14850,14850,573284,2011-10-28 14:27:00,2011-10-28,2011,2011-10,10,10-28,28,14,4,October,Friday
